
>Var1 1 1 220 1 1
       483.70309235021182                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0


>Var2 1 1 220 1 1
        474.2187179904036       463.07864221461722       10.291026647165847       9.7889755292567049
       8.7315653832169957       7.1066627889275793       5.5094621960343249       5.1404557919394547
       4.5564713206323528        4.042977745023455        3.690564168429046       3.4267141407202346
       3.2784739870075392        3.153605244026207       3.0865305675800778        3.084325977654244
       3.1793116642995485       3.4165890399305936       3.8122638153096227       4.3448617841870094
        4.984701213650319       5.7069916820859827       6.4853760615823655       7.2708271962497957
       7.9541215210064742       8.3353482937965442       11.279454298829068       13.135599606561239
       10.164059671418483       7.9459431919243162       6.6543341586096449       5.8512775175493923
       5.2345529835450968       4.6798178730630307       4.1598105133641896       3.6793196848598884
       3.2459702209276275       2.8641122759554682       2.5356676942387897       2.2615670060880362
        2.042167240352383       1.8773713607697298       1.7663214989672362       1.7081038160272644
       1.7006027790698486       1.7418668469762684       1.8299627216330556       1.9666058313940793
       2.1728086736774301       2.4727905784569169       2.8233339223689393       3.2373891646978374
       3.7228412952671377        4.280452546490408       4.8948200375030391       5.5102575000122229
       5.9958134952525377       7.3873161031174828       10.651384577116058       9.2361375870113971
       6.9774413101145409       4.9851188397330075       3.4481426165493714       2.3969876273342385
       1.7363528507797188       1.4004696819358855        1.325413199012407       1.4648282575160894
       1.6855892514476967       1.9553378706015849       2.2653241339920021       2.6035733976852735
       2.9521623530435037       3.2819356288076103       3.5462407788652084         4.01700729813472
        4.388122448872581       4.0612566579074478       3.5732676965031058       3.1321190377685362
       2.7948498966043318       2.5457025449394282       2.3578935134106049       2.2135247027573994
       2.1035320367871893       2.0233666953460832       1.9699045206044199       1.9401615020080454
       1.9310331455864282       1.9393956189142876       1.9622632048065962       1.9969151391805422
       2.0409823753542256       2.0924993955586091       2.1499221486452269       2.2121136750458534
       2.2782990356533857       2.3479912385323827       2.4208776236045795       2.4967134015992625
       2.5751987507850815       2.6558769783141041       2.7380451277451194          2.8206858129698
        2.902394552861141       2.9814566590876499       3.0558820650246705       3.1235076085502862
       3.1820689966448565        3.229272030095367       3.2629148667006516       3.2811673086530129
       3.2830017597056802       3.2680190862057668       3.2364322201848141       3.1888031591958774
       3.1259224444853442       3.0486831233873803       2.9579087164361653       2.8542377922498745
       2.7380564885994176       2.6096968210008766       2.4715068941975096       2.3271163219310127
       2.1796416635920424        2.031443437769072       1.8843837049726544       1.7399221928241684
       1.5991679316168375       1.4628587580047436        1.331274582704715       1.2042042498722547
        1.080933387121928       .96038556230368222       .84156066964617293       .72450573732588397
       .61134369706872693       .45678297597418449       .50302282980173851       .82209047840163829
       1.1518020870283907       1.4179555033311522        1.653192866445226       1.9146660316592423
       2.2581026040411589       2.7193838805425554       3.2949977822482683       3.9452262714984863
       4.6148388615325073       5.2538878373565652       5.8302158631564334       6.3278428095775254
       6.7429933392752375       7.0791897551547676       7.3431145802999334       7.5418234510079518
       7.6811807148513065        7.765073482881899       7.7957420796144472       7.7737320331590674
       7.6987909201426481       7.5701413045634434       7.3873696445383077       7.1504151280662684
       6.8612173700632244       6.5225677900559758       6.1397928790903027       5.7197831972150457
       5.2714966005006731       4.8055140453939851       4.3339479191139425       3.8683677954973081
       3.4214547406516602        3.003208345427852       2.6108556667259188       2.2805225578420072
       1.9882321400174883       1.7404500231727136       1.5831890455801569       1.4590345352528329
       1.4020844692112175        1.420056927004044      -.21579971458758943       1.5885148805446718
       1.7167236720074364       1.8806283920231501       2.1148208059697087       2.3877162234944831
       2.7525828528439544       3.1542236084829751       3.6086834513921549       1.8589384576852641
       1.0891294287838791       1.6565814373655761       5.7568622966358634       2.8053891763930965
       8.8912449296423919       5.3678504444805952       3.2438776089465473       4.4380849819878119
       8.8267077686392081       4.4483980980966811       4.4193660308041673       13.051773231648669
       4.0707276190328914       14.050601468161814  -4.4136328021102396e-34       5.0844294399154295
        5.506992639432327       3.1708199070800025  -3.9048301100353303e-33    -7.53970817057664e-33
       1.7625716348232288       .61841070434558554  -6.5883570645171977e-32       .23810904570913635
