
>Var1 1 1 220 1 1
       483.70309235021182                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0
                        0                        0                        0                        0


>Var2 1 1 220 1 1
        474.2187179904036       453.87966493950933      -102914.06746111177       31.854184365274939
       31.985224370666355       32.362135618167343       34.915448304056945       37.609270672419441
       39.872180980035253       41.723447116635491       44.518407088271431       47.511813950767404
        50.71192865465607       53.798055240686125      -190758.81431636514       60.757935597187029
       65.907048507091844       72.609645389809529        80.78672080334718       91.684323190207124
       108.24355197474337       134.47478687418808       181.92480188245506       294.49122398141043
      -1186603.3679615278      -1013.0667061409364      -335.22507140239071      -199.05686483979193
      -140.48824161371684      -107.88579331868125      -87.124257838954748       -72.75598689760821
      -62.233605831513387       -54.20285811276581      -47.876508345579481      -42.767027162611882
      -38.555246466123016      -35.023572506558196      -32.018618801198386      -29.427877234342915
      -27.168213767357074      -25.175057293408866      -23.400393936002402      -21.803029019022379
      -20.352737494925073      -19.022648921815534      -17.791769610655688      -16.660377246004565
      -15.615293993482869      -14.649468300033959      -13.754906537925502      -12.924474235430797
      -12.151772614703294      -11.430900479755364      -10.756850233147198      -10.124651438278216
      -9.5318905087940813      -8.9758488491657538      -8.4559488988510356       -7.974104215204405
      -7.5331913830659891      -7.1406198915136656      -6.8075329527894297      -6.5185279626454005
      -6.2609157116765743      -6.0265818924324677        -5.80970816106562      -5.6063991694683253
      -5.4139863021465109      -5.2307180376702069      -5.0554539294621783      -4.8874756000678516
      -4.7257221943284549      -4.5705150372496153       -4.421174692493528      -4.2776249432251001
      -4.1396403826690555      -4.0070374506026551       -3.879624355910372      -3.7571979988348834
       -3.639569651343451      -3.5265452369900676      -3.4179272992198761      -3.3135222930697137
      -3.2131424626161715      -3.1166046998366066      -3.0237368248536947      -2.9343740101413411
      -2.8483652087062632      -2.7655652731975251       -2.685840557202773      -2.6090671172928328
      -2.5351308434537994      -2.4639268710417284      -2.3953514743857061      -2.3293163436041415
      -2.2657358704153334      -2.2045290692126449      -2.1456205282576764      -2.0889302994998329
       -2.034403994207751      -1.9819649175731546      -1.9315516304596427      -1.8830929675444972
      -1.8365288998639107      -1.7917906219034281      -1.7488153523662315      -1.7075369839214323
      -1.6678915349084265      -1.6298177545089489      -1.5932575182669655      -1.5581557128318506
      -1.5244495409855523       -1.492077222295753      -1.4609789916321012      -1.4310963633465086
      -1.4023734871435189      -1.3747563217774772      -1.3481942870659291      -1.3226419381880592
      -1.2980570210292355      -1.2744051969342103      -1.2516563623661707      -1.2297891977894111
      -1.2087889043162821      -1.1886493667916405      -1.1693194986899114      -1.1508094319157058
      -1.1331236370264368      -1.1162824969032341      -1.1003058556189638      -1.0852312795316945
      -1.0710908294549424      -1.0579271960154184      -1.0457810439744868      -1.0347062063944412
      -1.0247570317928401      -1.0159964850804148      -1.0084979133637004      -1.0023470061332227
      -.99765577984626785      -.99455388862707839      -.99321097738125341      -.99384771597073873
      -.99675332713982567      -1.0023823803288701      -1.0113986729550868      -1.0248457282509136
      -1.0442818729434524      -1.0736341276436847      -1.1235613082337195        2220.532476121452
       179.38078861521856       390.44305806678346       212.40600156108962       375.29373117185202
       125.33631804494105       247.21617875053795       586.59080420073951       369.80462109101398
       261.54619805224519       276.98759489039196       446.80253848306688       288.37459899211342
       386.69662513862147       1179.0387485461633       541.82338000196137       698.74636821667946
       413.89641264692614       425.17640295307405       778.01862305469842       483.10513765892659
       849.19905189757048       811.70294675391665       1099.5766628987242       633.40340157436788
       643.50846791837898       787.40221709098273       574.46789723193285       1262.5205523019254
       946.19886927921539       1208.3437003270658       1018.0909168021542       1695.2502490578213
       1195.7372344332482       1020.6286591500309       1239.8931597098724       1823.0764565140444
       1756.7905422499125       .21471723199536202       .24989270829699559       .35222632763952161
       .49509231801207221       1.7693925940458177       3.1333018351241617       3.4106729609970889
       3.7860174054502296       4.2374897020725122       5.7634959557199048       7.4727797183161444
       8.2768465771172099       9.3128064168100604       10.572664803849891       12.874653135434089
       15.711276167231437       18.339331349668868       22.160818493385889       26.765795667911224
       34.470728730036726       46.160376112601945      -2.3619269738166193      -1.5810318438799731
